season,week,date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home,score_away,score_home
2022,4,10/2/22,Seahawks,Lions,27,27,12-Sep,10-Apr,0-0,3-Mar,320,375,235,145,555,520,23-30,27-40,0-0,9-Jan,33,25,1,1,0,1,1,2,Nov-76,Aug-59,4-Mar,4-Apr,9,11,1,0,33:06:00,26:54:00,48,45
2022,4,10/2/22,Titans,Colts,19,21,12-May,13-Jul,0-0,0-0,116,327,127,38,243,365,17-21,27-37,21-Mar,29-Mar,28,23,0,2,0,1,0,3,Jun-40,Jul-50,3-Mar,3-Feb,10,9,0,0,26:03:00,33:57:00,24,17
2022,4,10/2/22,Bears,Giants,16,21,15-May,14-Jun,0-0,0-0,155,71,149,262,304,333,22-Nov,16-Sep,19-Jun,11-Jan,32,44,3,1,0,1,3,2,May-65,Jul-55,0-3,2-Jan,12,11,0,0,28:43:00,31:17:00,12,20
2022,4,10/2/22,Jaguars,Eagles,13,25,7-Feb,15-Apr,0-1,5-Mar,148,191,71,210,219,401,23-Nov,16-25,26-Apr,13-Feb,19,50,4,0,1,1,5,1,Apr-38,20-Mar,3-Feb,6-Apr,11,12,1,0,20:09,39:51:00,21,29
2022,4,10/2/22,Jets,Steelers,19,20,15-Jun,12-Jun,1-Jan,1-Jan,250,178,98,119,348,297,19-37,17-26,4-Jan,26-Mar,29,31,0,0,2,4,2,4,Jul-64,Aug-55,3-Mar,2-Feb,11,12,0,0,29:59:00,30:01:00,24,20
2022,4,10/2/22,Bills,Ravens,22,22,11-Apr,13-Jun,1-Jan,2-Jan,201,134,125,162,326,296,19-36,20-29,12-Jan,10-Feb,25,33,1,0,1,2,2,2,Apr-31,Sep-70,3-Feb,4-Feb,10,10,0,0,21:50,38:10:00,23,20
2022,4,10/2/22,Chargers,Texans,22,16,16-Aug,12-Apr,2-Jan,0-2,338,215,81,131,419,346,27-39,26-35,2-Jan,Apr-31,27,14,1,0,0,2,1,2,Jun-61,Sep-67,5-Mar,3-Feb,12,12,0,0,31:39:00,28:21:00,34,24
2022,4,10/2/22,Cardinals,Panthers,20,11,15-Jun,10-Feb,0-2,3-Jan,206,180,132,40,338,220,23-32,22-36,1-Jan,17-Feb,37,13,0,1,1,2,1,3,Jul-61,Jun-76,5-Feb,1-Jan,12,11,0,1,38:35:00,21:25,26,16
2022,4,10/2/22,Patriots,Packers,17,24,11-Mar,14-Jun,0-0,1-Jan,104,244,167,199,271,443,15-21,21-35,Apr-32,7-Jan,33,35,1,1,0,1,1,2,Jul-75,Apr-40,2-Jan,4-Mar,11,14,1,0,33:11:00,36:49:00,24,27
2022,4,10/2/22,Broncos,Raiders,12,25,11-Mar,14-Jul,2-Jan,0-0,214,173,85,212,299,385,17-25,21-34,23-Mar,15-Feb,20,38,1,0,0,0,1,0,Jul-50,25-Apr,3-Feb,5-Feb,11,11,0,1,25:08:00,34:52:00,23,32
2022,4,10/2/22,Chiefs,Buccaneers,27,27,17-Dec,10-Jun,0-1,0-0,228,373,189,3,417,376,23-37,39-52,21-Mar,12-Jan,37,6,0,2,1,0,1,2,Apr-32,May-40,6-May,4-Apr,11,11,0,0,38:38:00,21:22,41,31
2022,4,10/3/22,Rams,49ers,21,13,15-May,12-May,2-Feb,0-1,200,239,57,88,257,327,32-48,16-27,Jul-54,0-0,18,22,1,0,1,0,2,0,5-Jan,25-Apr,0-3,0-1,10,9,0,1,34:34:00,25:26:00,9,24
2022,5,10/6/22,Colts,Broncos,19,18,16-Apr,15-Feb,0-0,2-Jan,200,250,106,125,306,375,26-41,21-39,Jun-51,24-Apr,26,28,0,0,2,2,2,2,Aug-64,Jul-49,0-2,0-4,13,14,0,0,34:36:00,32:51:00,12,9
2022,5,10/9/22,Giants,Packers,24,22,11-Jun,10-Apr,0-1,0-1,213,207,125,94,338,301,21-27,25-39,4-Jan,15-Feb,31,20,0,0,0,0,0,0,Jun-63,Jul-37,4-Mar,3-Feb,8,9,0,0,32:11:00,27:49:00,27,22
2022,5,10/9/22,Steelers,Bills,23,21,15-May,9-May,0-3,0-0,310,432,54,120,364,552,34-52,22-36,17-Mar,0-0,17,18,1,1,1,1,2,2,Jun-54,28-May,0-4,4-Jan,11,13,0,0,36:08:00,23:52,3,38
2022,5,10/9/22,Chargers,Browns,26,27,10-Mar,10-Apr,0-2,0-1,227,230,238,213,465,443,22-34,21-34,1-Jan,0-0,34,31,0,0,0,1,0,1,17-Apr,Jun-65,5-Feb,4-Mar,11,10,0,0,29:58:00,30:02:00,30,28
2022,5,10/9/22,Bears,Vikings,14,29,10-Apr,15-Dec,1-Jan,0-0,193,312,78,117,271,429,15-21,33-42,15-Feb,7-Jan,24,31,1,0,0,1,1,1,Jun-40,Jul-70,2-Feb,4-Apr,8,9,0,0,23:16,36:44:00,22,29
2022,5,10/9/22,Lions,Patriots,17,22,12-Apr,9-Mar,0-6,0-0,211,188,101,176,312,364,19-35,17-21,18-Feb,0-0,27,35,1,0,1,1,2,1,Jul-82,Jun-46,0-3,0-4,10,9,0,1,28:31:00,31:29:00,0,29
2022,5,10/9/22,Seahawks,Saints,15,26,9-Jan,14-Aug,0-1,0-0,245,203,151,235,396,438,16-25,17-25,23-Mar,6-Jan,21,48,1,1,0,1,1,2,Dec-85,Jun-57,0-1,3-Mar,13,14,0,0,22:25,37:35:00,32,39
2022,5,10/9/22,Dolphins,Jets,19,21,11-Apr,11-May,0-2,0-1,158,187,137,135,295,322,19-34,14-21,8-Feb,23-Feb,26,33,1,0,1,0,2,0,11-102,5-105,3-Feb,6-May,12,13,0,0,29:02:00,30:58:00,17,40
2022,5,10/9/22,Falcons,Buccaneers,19,26,14-Jun,16-Sep,1-Jan,0-1,110,351,151,69,261,420,14-25,35-52,May-37,0-0,31,23,0,0,0,0,0,0,Jun-55,Jun-45,2-Feb,5-Feb,9,10,0,0,30:34:00,29:26:00,15,21
2022,5,10/9/22,Titans,Commanders,15,17,14-Apr,11-Jan,1-Jan,2-Jan,136,342,105,43,241,385,15-25,25-38,May-45,17-Mar,32,17,0,0,0,1,0,1,Aug-69,Sep-71,3-Mar,0-1,12,12,0,0,32:40:00,27:20:00,21,17
2022,5,10/9/22,Texans,Jaguars,15,22,13-May,14-Jun,0-0,0-3,132,286,116,136,248,422,16-24,25-47,8-Jan,0-0,31,26,0,0,0,2,0,2,25-Apr,Jun-48,1-Jan,0-3,10,10,0,0,31:47:00,28:13:00,13,6
2022,5,10/9/22,49ers,Panthers,22,15,12-Jul,15-Mar,0-0,5-Mar,244,244,153,64,397,308,18-30,25-42,9-Feb,Jun-31,29,17,1,0,0,1,1,1,Sep-50,May-33,4-Apr,3-Jan,11,11,1,0,30:18:00,29:42:00,37,15
2022,5,10/9/22,Cowboys,Rams,10,14,15-May,17-Jun,0-0,1-Jan,76,285,163,38,239,323,16-Oct,29-44,26-Mar,May-35,34,15,0,2,0,1,0,3,May-42,25-Mar,0-2,0-2,12,12,1,0,29:30:00,30:30:00,22,10
2022,5,10/9/22,Eagles,Cardinals,24,23,13-Jun,14-Aug,1-Jan,1-Jan,218,239,139,124,357,363,26-36,28-42,21-Feb,11-Jan,33,26,0,0,0,1,0,1,30-Mar,15-Feb,4-Feb,2-Jan,9,9,0,0,34:39:00,25:21:00,20,17
2022,5,10/9/22,Bengals,Ravens,20,22,10-Apr,11-May,0-1,0-1,190,170,101,155,291,325,24-35,19-32,27-Mar,4-Jan,21,28,0,0,1,1,1,1,20-Apr,Jun-48,3-Feb,3-Jan,9,10,0,0,30:01:00,29:59:00,17,19
2022,5,10/10/22,Raiders,Chiefs,18,29,12-May,12-Jul,2-Jan,0-0,223,265,155,103,378,368,19-30,29-43,18-Feb,27-Mar,24,23,0,0,0,0,0,0,Nov-99,May-72,1-Jan,4-Apr,9,10,0,0,28:53:00,31:07:00,29,30
2022,6,10/13/22,Commanders,Bears,14,20,11-Feb,13-May,0-0,4-Jan,86,154,128,237,214,391,22-Dec,14-27,13-Mar,May-36,28,37,0,1,0,1,0,2,Jul-36,Apr-42,2-Jan,0-3,11,10,0,0,27:48:00,32:12:00,12,7
2022,6,10/16/22,49ers,Falcons,21,18,8-Mar,14-Sep,0-1,0-0,296,121,50,168,346,289,29-41,13-14,0-0,8-Feb,16,40,1,0,2,0,3,0,30-May,May-40,3-Feb,3-Mar,10,8,0,1,26:35:00,33:25:00,14,28
2022,6,10/16/22,Patriots,Browns,20,16,14-Jul,15-Apr,0-0,5-Mar,301,258,98,70,399,328,24-34,21-45,8-Feb,8-Apr,29,18,1,2,0,2,1,4,Dec-92,Jul-63,5-Mar,2-Jan,14,12,0,0,35:05:00,24:55:00,38,15
2022,6,10/16/22,Jets,Packers,14,15,11-Jan,16-Apr,0-0,4-Jan,99,218,179,60,278,278,18-Oct,28-45,11-Feb,Apr-36,33,20,0,1,0,0,0,1,Jul-79,Jul-42,0-2,0-1,12,13,1,0,28:48:00,31:12:00,27,10
2022,6,10/16/22,Jaguars,Colts,25,29,10-May,15-Oct,2-Jan,0-0,136,389,243,45,379,434,20-22,42-58,29-Apr,0-0,33,16,1,0,0,0,1,0,Apr-44,Jul-52,3-Mar,4-Mar,10,9,0,0,31:11:00,28:49:00,27,34
2022,6,10/16/22,Vikings,Dolphins,11,23,12-Feb,14-Apr,0-0,2-Jan,156,385,78,73,234,458,20-30,30-47,19-Mar,Jun-33,17,20,0,1,0,2,0,3,20-Feb,Oct-97,3-Feb,2-Feb,15,14,0,0,24:31:00,35:29:00,24,16
2022,6,10/16/22,Bengals,Saints,21,22,10-Jun,17-Aug,0-0,0-1,273,171,75,228,348,399,28-37,19-36,27-Mar,7-Jan,14,34,1,0,0,0,1,0,30-Mar,Apr-34,3-Mar,5-Jan,10,10,0,0,27:46:00,32:14:00,30,26
2022,6,10/16/22,Ravens,Giants,23,18,10-Apr,14-Jul,0-0,0-0,195,155,211,83,406,238,17-32,19-27,15-Feb,18-Apr,24,31,1,1,1,0,2,1,Oct-74,25-Mar,3-Jan,5-Mar,9,10,0,0,28:08:00,31:52:00,20,24
2022,6,10/16/22,Buccaneers,Steelers,20,15,14-Apr,15-Jul,2-Feb,1-Jan,229,193,75,77,304,270,25-40,20-30,14-Feb,18-Feb,26,29,0,0,0,0,0,0,Jun-42,Jul-45,4-Jan,3-Feb,10,10,0,0,30:01:00,29:59:00,18,20
2022,6,10/16/22,Panthers,Rams,8,22,10-Feb,12-Jun,0-0,0-0,110,249,93,111,203,360,13-21,26-33,9-Feb,4-Jan,21,29,0,0,1,1,1,1,30-Mar,Jul-49,0-1,4-Mar,10,11,1,0,22:55,37:05:00,10,24
2022,6,10/16/22,Cardinals,Seahawks,15,19,16-Apr,14-Apr,5-Jan,0-1,171,160,144,136,315,296,23-37,20-31,Jun-51,May-37,28,30,1,1,1,0,2,1,Jun-53,Jun-44,0-2,5-Jan,11,12,1,0,30:44:00,29:16:00,9,19
2022,6,10/16/22,Bills,Chiefs,26,23,11-Apr,11-Apr,3-Jan,1-Jan,318,319,125,68,443,387,27-40,25-40,11-Jan,19-Mar,31,18,1,0,0,2,1,2,Jul-35,May-58,4-Feb,2-Jan,10,10,0,0,31:28:00,28:32:00,24,20
2022,6,10/16/22,Cowboys,Eagles,21,22,10-Apr,14-Jun,0-1,1-Jan,181,132,134,136,315,268,18-38,15-25,0-0,23-Apr,26,39,0,0,3,0,3,0,Oct-72,10-Feb,3-Feb,4-Mar,10,11,0,0,25:30:00,34:30:00,17,26
2022,6,10/17/22,Broncos,Chargers,13,24,14-Apr,22-Nov,0-0,3-Jan,160,224,98,73,258,297,15-28,37-57,28-Apr,14-Feb,23,24,1,0,0,1,1,1,10-151,Sep-89,0-1,4-Jan,11,12,0,0,28:33:00,38:49:00,16,19
2022,7,10/20/22,Saints,Cardinals,25,21,13-Jun,10-Mar,1-Jan,1-Jan,409,189,85,137,494,326,32-49,20-29,0-0,15-Feb,22,29,0,0,3,0,3,0,Aug-49,20-Apr,5-Mar,4-Mar,12,10,0,2,29:02:00,30:58:00,34,42
2022,7,10/23/22,Falcons,Bengals,13,29,10-Apr,11-Jul,0-0,0-1,107,459,107,78,214,537,13-Aug,34-42,17-Mar,22-Mar,29,21,0,0,0,0,0,0,22-Mar,17-May,1-Jan,3-Feb,9,9,0,0,26:55:00,33:05:00,17,35
2022,7,10/23/22,Lions,Cowboys,18,21,9-Mar,9-Mar,0-0,0-0,195,191,117,139,312,330,21-26,19-25,May-33,16-Feb,25,32,3,1,2,0,5,1,Aug-59,Jul-55,0-1,4-Mar,11,11,0,0,31:14:00,28:46:00,6,24
2022,7,10/23/22,Colts,Titans,17,16,13-Apr,12-May,1-Jan,0-0,227,116,65,138,292,254,33-44,13-20,16-Mar,16-Feb,17,35,1,1,2,0,3,1,28-Apr,15-Feb,1-Jan,0-2,10,10,0,1,28:27:00,31:33:00,10,19
2022,7,10/23/22,Packers,Commanders,16,22,0-6,16-Jul,0-1,0-0,194,198,38,166,232,364,23-35,20-33,0-0,3-Jan,12,38,1,0,0,1,1,1,Sep-69,Jul-54,1-Jan,4-Jan,10,11,1,0,22:53,37:07:00,21,23
2022,7,10/23/22,Buccaneers,Panthers,17,14,12-Feb,12-Apr,3-Jan,0-0,276,170,46,173,322,343,32-49,16-22,14-Jan,7-Jan,16,27,0,0,0,0,0,0,30-Apr,15-Mar,0-1,1-Jan,11,10,0,0,30:36:00,29:24:00,3,21
2022,7,10/23/22,Giants,Jaguars,27,27,12-Jun,13-Jun,0-1,4-Feb,200,310,236,142,436,452,19-30,22-44,2-Jan,0-0,39,21,0,1,0,0,0,1,Aug-67,13-81,5-Jan,5-Feb,8,9,0,0,34:10:00,25:50:00,23,17
2022,7,10/23/22,Browns,Ravens,18,17,11-Feb,15-Jul,1-Jan,2-Feb,223,94,113,160,336,254,22-27,16-Sep,May-35,26-Mar,24,44,2,1,0,0,2,1,Jun-45,Mar-53,4-Feb,4-Feb,10,10,0,0,25:56:00,34:04:00,20,23
2022,7,10/23/22,Jets,Broncos,10,21,14-Mar,16-May,0-0,3-Jan,105,219,155,105,260,324,16-26,24-46,16-Mar,6-Jan,24,28,0,0,0,1,0,1,Nov-85,Apr-34,0-1,2-Jan,13,12,0,0,27:37:00,32:23:00,16,9
2022,7,10/23/22,Texans,Raiders,21,25,15-Sep,9-Apr,2-Jan,1-Jan,296,236,108,164,404,400,28-41,21-27,6-Jan,5-Jan,23,27,0,0,1,0,1,0,14-Mar,May-44,3-Jan,3-Mar,9,8,0,1,29:17:00,30:43:00,20,38
2022,7,10/23/22,Seahawks,Chargers,24,21,9-May,15-May,0-0,3-Jan,191,276,213,53,404,329,20-27,33-51,19-Feb,17-Mar,34,15,1,1,1,1,2,2,Jul-68,Jul-70,4-Feb,3-Mar,13,12,0,0,33:57:00,26:03:00,37,23
2022,7,10/23/22,Chiefs,49ers,24,25,9-Jun,14-Aug,0-0,0-0,417,343,112,101,529,444,25-36,29-46,6-Jan,26-May,21,21,1,1,1,2,2,3,Aug-84,Oct-80,5-Apr,5-Feb,10,11,0,0,26:15:00,33:45:00,44,23
2022,7,10/23/22,Steelers,Dolphins,19,17,14-Apr,14-Apr,2-Feb,0-1,246,261,95,111,341,372,32-44,21-35,11-Feb,0-0,23,27,0,0,3,0,3,0,May-40,30-May,2-Jan,3-Jan,12,12,0,0,33:16:00,26:44:00,10,16
2022,7,10/24/22,Bears,Patriots,24,12,18-Nov,10-May,0-1,0-1,147,190,243,70,390,260,13-21,17-28,Apr-32,8-Jan,45,19,0,1,1,3,1,4,Apr-35,30-Apr,4-Feb,1-Jan,11,11,0,0,37:14:00,22:46,33,14
2022,8,10/27/22,Ravens,Buccaneers,27,20,13-Jun,13-Apr,0-1,1-Jan,222,305,231,44,453,349,27-38,26-44,16-Mar,20-Mar,33,15,0,1,0,0,0,1,7-101,Apr-35,6-Mar,5-Feb,12,10,0,0,38:23:00,21:37,27,22
2022,8,10/30/22,Broncos,Jaguars,18,24,11-Feb,11-Apr,3-Feb,0-0,230,114,101,191,331,305,18-30,18-31,22-Mar,19-Feb,28,32,0,0,1,2,1,2,Dec-80,May-54,3-Mar,3-Jan,12,11,0,0,25:56:00,34:04:00,21,17
2022,8,10/30/22,Panthers,Falcons,23,21,13-May,12-Jun,2-Jan,0-0,309,239,169,167,478,406,19-36,20-28,8-Jan,14-Feb,36,37,0,0,1,2,1,2,Sep-74,Jul-64,5-Mar,3-Jan,13,13,0,1,31:31:00,36:34:00,34,37
2022,8,10/30/22,Bears,Cowboys,22,24,15-Jun,11-Sep,3-Feb,0-0,131,242,240,200,371,442,18-24,21-27,25-Apr,8-Jan,43,29,1,0,0,1,1,1,Jun-45,Jun-41,6-Apr,4-Apr,11,10,0,1,36:04:00,23:56,29,49
2022,8,10/30/22,Dolphins,Lions,27,22,12-Aug,9-Apr,1-Jan,2-Jan,369,311,107,82,476,393,29-36,27-37,13-Feb,10-Jan,26,19,1,0,0,0,1,0,Jul-55,30-Jun,3-Mar,4-Mar,8,8,0,0,34:22:00,25:38:00,31,27
2022,8,10/30/22,Cardinals,Vikings,25,25,11-Apr,13-Jun,0-1,0-1,297,208,78,173,375,381,31-44,24-36,29-Apr,24-Mar,22,29,1,1,2,0,3,1,Oct-67,Oct-86,3-Feb,5-May,12,13,0,0,30:33:00,29:27:00,26,34
2022,8,10/30/22,Raiders,Saints,13,22,14-May,12-Jul,3-Feb,0-1,145,231,38,136,183,367,23-39,23-31,28-Apr,0-0,13,32,0,0,1,0,1,0,Jun-59,27-May,0-1,3-Feb,9,8,0,0,25:09:00,34:51:00,0,24
2022,8,10/30/22,Patriots,Jets,19,17,19-Jun,14-May,2-Jan,0-1,161,336,127,51,288,387,24-35,20-41,Jun-33,19-Feb,34,15,0,0,1,3,1,3,Jun-54,Apr-41,3-Jan,3-Feb,13,12,0,0,35:34:00,24:26:00,22,17
2022,8,10/30/22,Steelers,Eagles,21,20,12-Jan,12-Jul,4-Apr,1-Jan,158,290,144,111,302,401,27-40,20-30,Jun-38,18-Mar,24,20,1,0,1,0,2,0,Sep-60,Aug-60,3-Jan,1-Jan,10,10,0,0,34:18:00,25:42:00,13,35
2022,8,10/30/22,Titans,Texans,16,10,12-Apr,14-Feb,1-Jan,2-Feb,40,118,314,43,354,161,10-Jun,17-30,15-Mar,Mar-34,45,18,1,0,1,1,2,1,Jun-35,Jun-45,2-Jan,2-Jan,11,12,0,0,34:48:00,25:12:00,17,10
2022,8,10/30/22,Commanders,Colts,20,15,12-Feb,12-May,3-Feb,0-0,266,189,96,135,362,324,23-31,17-23,13-Feb,12-Feb,28,29,0,2,1,0,1,2,Mar-52,25-Mar,3-Feb,3-Jan,11,12,0,0,30:40:00,29:20:00,17,16
2022,8,10/30/22,49ers,Rams,22,16,9-May,13-Aug,0-0,0-0,257,167,111,56,368,223,22-26,22-33,12-Mar,20-Feb,23,21,0,0,0,0,0,0,8-Mar,Apr-50,4-Mar,2-Feb,8,9,0,0,29:56:00,30:04:00,31,14
2022,8,10/30/22,Giants,Seahawks,14,19,16-Jun,13-Mar,0-1,2-Feb,147,190,78,87,225,277,17-31,23-34,29-May,22-Mar,28,25,2,1,0,0,2,1,Jun-53,25-Mar,2-Jan,3-Feb,11,13,0,0,33:34:00,26:26:00,13,27
2022,8,10/30/22,Packers,Bills,21,20,12-Jun,7-Feb,0-2,0-0,190,216,208,153,398,369,19-30,13-25,13-Feb,2-Feb,31,27,0,0,1,2,1,2,Aug-58,Apr-35,2-Jan,4-Feb,9,10,0,0,33:48:00,26:12:00,17,27
2022,8,10/31/22,Bengals,Browns,15,24,10-Apr,13-Aug,0-1,0-0,193,268,36,172,229,440,25-35,17-23,May-39,10-Feb,10,44,1,1,1,1,2,2,6-Feb,Jun-56,1-Jan,5-Apr,10,11,0,0,23:15,36:45:00,13,32
2022,9,11/3/22,Eagles,Texans,24,20,10-May,9-Feb,2-Feb,0-0,217,135,143,168,360,303,21-27,13-22,26-Apr,19-Mar,31,32,1,0,0,2,1,2,Apr-31,24-Apr,4-Apr,4-Feb,10,9,0,0,28:13:00,31:47:00,29,17
2022,9,11/6/22,Chargers,Falcons,19,19,16-Aug,11-May,1-Jan,0-0,245,114,91,201,336,315,30-43,23-Dec,0-0,15-Feb,24,35,1,2,1,0,2,2,May-45,15-Feb,4-Feb,4-Feb,10,9,0,0,28:11:00,31:49:00,20,17
2022,9,11/6/22,Dolphins,Bears,21,23,10-May,16-Oct,0-2,2-Jan,302,116,77,252,379,368,21-30,17-28,0-0,7-Feb,23,40,0,0,0,0,0,0,Mar-38,Apr-92,6-Apr,4-Mar,9,10,1,0,25:14:00,34:46:00,35,32
2022,9,11/6/22,Panthers,Bengals,13,30,8-Feb,10-Jun,1-Jan,0-0,164,223,64,241,228,464,17-30,25-31,0-0,5-Feb,18,39,1,0,2,0,3,0,Jul-50,May-35,3-Mar,6-Jun,11,11,0,0,20:39,39:21:00,21,42
2022,9,11/6/22,Packers,Lions,19,19,15-Aug,11-Jun,4-Jan,0-2,283,137,106,117,389,254,23-43,14-26,8-Jan,0-0,25,31,0,0,3,1,3,1,Aug-81,Jul-62,0-4,3-Feb,9,9,0,0,34:42:00,25:18:00,9,15
2022,9,11/6/22,Colts,Patriots,8,11,0-14,17-Jun,0-2,0-0,43,133,78,70,121,203,15-29,20-30,Sep-60,14-Apr,22,28,0,1,1,0,1,1,15-Feb,Apr-35,0-2,2-Jan,15,14,0,1,28:54:00,31:06:00,3,26
2022,9,11/6/22,Bills,Jets,19,21,13-Aug,13-May,0-1,2-Feb,183,136,134,174,317,310,18-34,18-25,22-May,18-Feb,22,34,0,1,2,0,2,1,30-Mar,30-Mar,2-Jan,5-Feb,9,9,0,0,27:16:00,32:44:00,17,20
2022,9,11/6/22,Vikings,Commanders,17,18,16-Jul,10-Mar,0-0,0-1,245,126,56,137,301,263,23-41,15-28,17-Feb,23-Mar,22,30,0,0,1,1,1,1,May-42,26-Mar,4-Feb,1-Jan,11,12,0,0,29:13:00,30:47:00,20,17
2022,9,11/6/22,Raiders,Jaguars,16,22,12-Mar,15-Sep,3-Jan,0-0,248,235,73,168,321,403,21-36,25-31,11-Feb,0-0,19,37,1,1,0,0,1,1,May-45,30-Apr,0-1,4-Mar,10,11,0,0,27:35:00,32:25:00,20,27
2022,9,11/6/22,Seahawks,Cardinals,27,15,15-Oct,14-Jun,0-1,0-2,263,140,158,122,421,262,26-34,25-35,12-Feb,May-35,34,21,0,1,1,0,1,1,Jun-34,Dec-77,4-Apr,1-Jan,12,10,0,1,34:31:00,25:29:00,31,21
2022,9,11/6/22,Rams,Buccaneers,9,18,15-Apr,21-Sep,0-0,0-2,138,272,68,51,206,323,13-27,36-58,27-Apr,8-Jan,24,20,0,0,0,0,0,0,Apr-53,Jul-55,0-2,3-Jan,14,13,0,0,28:44:00,31:16:00,13,16
2022,9,11/6/22,Titans,Chiefs,9,29,11-Jan,19-Aug,0-1,2-Feb,57,422,172,77,229,499,16-May,43-68,23-Mar,24-Apr,29,19,0,0,0,1,0,1,Aug-51,Oct-69,2-Feb,4-Feb,13,13,0,0,26:23:00,41:28:00,17,20
2022,9,11/7/22,Ravens,Saints,23,13,15-Sep,11-Mar,0-0,1-Jan,131,195,188,48,319,243,22-Dec,20-30,2-Mar,28-Apr,40,15,0,0,0,1,0,1,31-May,May-40,4-Feb,0-2,9,10,0,0,37:47:00,22:13,27,13
2022,10,11/10/22,Falcons,Panthers,20,18,11-Mar,15-Jun,0-2,0-0,153,101,138,232,291,333,19-30,16-Oct,May-33,7-Jan,25,47,0,0,1,0,1,0,Apr-37,Oct-89,2-Jan,2-Jan,12,11,0,0,25:48:00,34:12:00,15,25
2022,10,11/13/22,Seahawks,Buccaneers,19,26,9-Jan,15-Oct,2-Feb,0-0,244,258,39,161,283,419,23-33,22-30,31-Mar,0-0,14,44,1,0,0,2,1,2,Jun-46,Apr-40,2-Jan,3-Feb,9,10,0,0,23:05,36:55:00,16,21
2022,10,11/13/22,Vikings,Bills,24,29,17-Jul,13-Jul,5-Mar,0-1,334,311,147,175,481,486,30-50,29-43,23-Apr,19-Feb,25,27,0,2,2,2,2,4,Jul-64,Jul-64,4-Jan,6-Mar,13,13,1,0,35:02:00,33:46:00,33,30
2022,10,11/13/22,Lions,Bears,25,19,11-May,11-Jun,1-Jan,0-1,228,150,95,258,323,408,19-26,20-Dec,8-Feb,17-Mar,31,35,0,0,0,1,0,1,15-Feb,Sep-86,5-Mar,3-Feb,10,10,1,0,30:48:00,29:12:00,31,30
2022,10,11/13/22,Broncos,Titans,18,14,17-Apr,16-Jun,3-Feb,0-0,248,244,65,63,313,307,21-42,19-36,Jun-38,11-Jan,25,23,0,1,1,0,1,1,Aug-50,Sep-60,0-0,2-Jan,13,13,0,0,33:57:00,26:03:00,10,17
2022,10,11/13/22,Jaguars,Chiefs,17,26,14-Apr,10-Jul,2-Feb,1-Jan,240,331,75,155,315,486,29-40,26-35,19-May,0-0,16,27,0,2,0,1,0,3,30-May,0-0,3-Feb,5-Apr,11,10,0,0,31:39:00,28:21:00,17,27
2022,10,11/13/22,Browns,Dolphins,20,29,12-May,11-Jun,5-Feb,2-Jan,185,296,112,195,297,491,22-35,26-33,27-Mar,6-Jan,24,33,1,0,0,0,1,0,Jun-52,May-43,2-Jan,5-Mar,9,9,0,0,26:46:00,33:14:00,17,39
2022,10,11/13/22,Texans,Giants,22,19,10-Mar,14-Jul,0-0,0-0,286,176,101,191,387,367,22-37,13-17,Apr-33,21-Mar,19,47,1,0,1,0,2,0,Jul-40,24-May,6-Jan,2-Feb,11,12,0,0,26:40:00,33:20:00,16,24
2022,10,11/13/22,Saints,Steelers,10,28,12-Mar,17-Sep,0-1,1-Jan,157,162,29,217,186,379,17-28,18-30,17-Feb,Jun-37,15,43,0,0,2,0,2,0,Oct-74,Mar-40,1-Jan,5-Feb,10,11,0,0,21:04,38:56:00,10,20
2022,10,11/13/22,Colts,Raiders,20,18,11-Jun,13-May,0-0,3-Jan,208,232,207,77,415,309,21-28,24-38,14-Jan,16-Feb,30,24,1,0,0,0,1,0,25-Apr,Oct-74,2-Jan,3-Feb,11,10,0,0,29:01:00,30:59:00,25,20
2022,10,11/13/22,Cowboys,Packers,24,20,15-May,13-Jun,3-Feb,1-Jan,262,208,159,207,421,415,27-46,14-20,3-Feb,16-Feb,31,39,0,2,2,0,2,2,Sep-83,Jun-40,4-Mar,3-Feb,13,12,0,0,30:59:00,35:55:00,28,31
2022,10,11/13/22,Cardinals,Rams,18,18,15-May,11-Mar,3-Mar,2-Feb,220,190,78,66,298,256,26-37,25-37,18-Feb,19-Mar,26,20,0,1,0,1,0,2,Oct-67,29-May,4-Mar,3-Feb,11,11,0,0,32:01:00,27:59:00,27,17
2022,10,11/13/22,Chargers,49ers,12,22,16-Jun,17-Sep,0-1,1-Jan,187,230,51,157,238,387,21-37,19-28,9-Mar,10-Jan,16,41,0,1,1,0,1,1,5-Jan,May-52,0-1,5-Feb,11,11,0,0,23:01,36:59:00,16,22
2022,10,11/14/22,Commanders,Eagles,25,18,21-Dec,8-May,1-Jan,0-0,178,170,152,94,330,264,17-29,17-26,Mar-33,5-Jan,49,20,1,3,1,1,2,4,May-58,Jul-75,3-Feb,3-Mar,10,10,1,0,40:24:00,19:36,32,21
